,country_text,start_procedures,start_cost,year,start_cost_1,start_procedure_1,cpi,cpi_5geo,cpi_7geo,cpi_5geo_1,cpi_7geo_1,deflator,deflator_5geo,deflator_7geo,deflator_5geo_1,deflator_7geo_1,entrepreneurial_intention,entrepreneurship_desirable,establish,necessity_driven,male,country_short,ln_prgdp,ln_prgdp_1,growth_prgdp,growth_prgdp_1,govcon,govcon_1,trade,trade_1,pop_retire,pop_retire_1,tertiary,tertiary_1,csh_i,csh_i_1,labor,labor_1,unemp,unemp_1,polity,polity_1,corruption,corruption_1,country_id,ycode1,ycode2,ycode3,ycode4,ycode5,ycode6,ycode7,ycode8,ycode9,ycode10,ycode11,ccode1,ccode2,ccode3,ccode4,ccode5,ccode6,ccode7,ccode8,ccode9,ccode10,ccode11,ccode12,ccode13,ccode14,ccode15,ccode16,ccode17,ccode18,ccode19,ccode20,ccode21,ccode22,ccode23,ccode24,ccode25,ccode26,ccode27,ccode28,ccode29,ccode30,ccode31,ccode32,ccode33,ccode34,ccode35,ccode36,ccode37,ccode38,ccode39,ccode40,ccode41,ccode42,ccode43,ccode44,ccode45,ccode46,ccode47,ccode48,ccode49,ccode50,ccode51,ccode52,ccode53,ccode54,ccode55,ccode56,ccode57,ccode58,ccode59,ccode60,ccode61,ccode62,ccode63,ccode64,ccode65,ccode66,ccode67,ccode68,ccode69,ccode70,ccode71,ccode72,ccode73,ccode74,ccode75,ccode76,ccode77,ccode78,ccode79,ccode80,ccode81,ccode82,ccode83,ccode84,ccode85,ccode86,ccode87,ccode88,ccode89,ccode90,ccode91,ccode92,ccode93,ccode94,ccode95,ccode96,ccode97,ccode98,ccode99,ccode100,ccode101,ccode102,ccode103,ccode104,ccode105,ccode106,ccode107,ccode108,ccode109,ccode110,ccode111,ccode112,ccode113,ccode114,ccode115,ccode116,ccode117,ccode118,ccode119,ccode120,ccode121,ccode122,ccode123,ccode124,ccode125,ccode126,ccode127,ccode128,ccode129,ccode130,ccode131,ccode132,ccode133,ccode134,ccode135,ccode136,ccode137,ccode138,ccode139,ccode140,ccode141,ccode142,ccode143,ccode144,ccode145,ccode146,ccode147,ccode148,ccode149,ccode150,ccode151,ccode152,ccode153,ccode154,ccode155,ccode156,ccode157,ccode158,ccode159,ccode160,ccode161,ccode162,ccode163,ccode164,ccode165,ccode166,ccode167,ccode168,ccode169,ccode170,ccode171,ccode172,ccode173,ccode174,ccode175,ccode176,ccode177,ccode178,ccode179,ccode180,ccode181,ccode182,ccode183,ccode184,gdp_d50,cost_d50,inf_d50,tertiary_d50,corruption_d50,pop_retire_d50,polity_d50,gdp_d50_1,cost_d50_1,tertiary_d50_1,pop_retire_d50_1,polity_d50_1,cost_50,cost_infgeo,cost_d25,cost_infgeo_25,cost_d75,cost_infgeo_75,inf7_d50,cost_inf7geo,cost_inf7geo_25,cost_inf7geo_75,deflator_d50,deflator7_d50,cost_deflator5geo,cost_deflator5geo_25,cost_deflator5geo_75,cost_deflator7geo,cost_deflator7geo_25,cost_deflator7geo_75,inf_d50_1,corruption_d50_1,cost_d50_2,pro_d50_1,gdp_d75_1,gdp_d25_1,cost_d75_1,cost_d25_1,cost_dd25_1,cost_cost_dd25_1,pro_cost_dd25_1,cost_50_1,cost_cost_50_1,pro_cost_50_1,inf7_50_1,nascent,rinterest,deposit,spread
1620,Benin,9.0,149.9,2012,154.3,10.0,6.7531233,3.2576785,3.6310387,3.4717987,3.3639324,6.2225327,3.1860683,3.357748,3.31828,3.0495334,,,,,,BEN,6.339943,6.3146644,2.5278568,0.004161358,0.113321215,0.11628583,0.396027,0.38237685,0.02892617,0.028903639,,0.1236512,0.20760842,0.2158265,73.7,73.6,1.0,1.0,2.8904,2.8904,3.6,3.0,Benin,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,149.9,3.2576785,,3.6,0.02892617,2.8904,1.0,149.9,0.1236512,0.028903639,2.8904,0.0,0.0,0.0,0.0,0.0,0.0,3.6310387,0.0,0.0,0.0,3.1860683,3.357748,0.0,0.0,0.0,0.0,0.0,0.0,3.2576785,3.0,154.3,10.0,1.0,1.0,154.3,154.3,0.0,0.0,0.0,0.0,0.0,0.0,3.6310387,,,3.5,
1621,Honduras,12.0,40.3,2012,40.5,12.0,5.196186,7.0345864,7.076464,6.7960157,7.269063,11.171362,6.9038334,6.733637,6.4117913,6.5409184,,,,,,HND,7.3155622,7.3607764,-4.5214176,0.022096157,0.16201791,0.16064359,1.2118828,1.2221683,0.045496773,0.04476886,0.2039799,,0.24564223,0.25999975,64.3,64.2,4.0,4.4,2.8904,2.8904,2.8,2.6,Honduras,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,40.3,7.0345864,0.2039799,2.8,0.045496773,2.8904,1.0,40.3,,0.04476886,2.8904,1.0,7.0345864,0.0,0.0,1.0,7.0345864,7.076464,7.076464,0.0,7.076464,6.9038334,6.733637,6.9038334,0.0,6.9038334,6.733637,0.0,6.733637,7.0345864,2.6,40.5,12.0,1.0,0.0,40.5,0.0,0.0,0.0,0.0,1.0,40.5,12.0,7.076464,,14.356963,8.934915,9.515784
1622,Namibia,10.0,17.2,2012,18.5,10.0,6.7219977,6.9771414,6.004935,6.968087,5.879169,12.78755,6.3992214,6.6797967,7.494501,6.3965545,45.07,73.47,3.17,37.25,18.8,NAM,8.381262,8.353599,2.766323,0.029470444,0.24986973,0.2318598,1.036646,1.0298815,0.034671165,0.034489486,,,0.26828957,0.22372612,59.9,61.4,16.7,19.8,2.8332,2.8332,4.8,4.4,Namibia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,6.9771414,1.0,6.9771414,1.0,6.9771414,0.0,6.004935,6.004935,6.004935,0.0,0.0,6.3992214,6.3992214,6.3992214,6.6797967,6.6797967,6.6797967,0.0,0.0,0.0,0.0,1.0,0.0,18.5,0.0,1.0,18.5,10.0,1.0,18.5,10.0,0.0,11.3016,-3.7465181,4.20875,4.443125
1623,Seychelles,10.0,16.0,2012,17.5,10.0,7.1103706,13.725617,9.708279,13.072179,9.905571,11.082109,14.002012,10.109343,13.330257,12.9236,,,,,,SYC,9.5989895,9.550155,4.88348,0.10227203,0.25684837,0.27434167,2.0221682,2.0715857,0.06971774,0.07083467,0.0133298,0.024884801,,,,,,,,,5.2,4.8,Seychelles,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,13.725617,1.0,13.725617,1.0,13.725617,0.0,9.708279,9.708279,9.708279,0.0,0.0,14.002012,14.002012,14.002012,10.109343,10.109343,10.109343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.5,10.0,1.0,17.5,10.0,0.0,,0.99842894,3.2982461,8.89294
1624,Comoros,10.0,171.5,2012,171.1,10.0,1.7689071,3.1240528,3.143943,3.4468863,3.5310001,2.2799404,3.7858381,3.1865592,3.8839548,3.2960002,,,,,,COM,6.3852496,6.380097,0.51527023,0.0012412071,0.25325963,0.2269417,0.7068377,0.67969733,0.028214667,0.028415916,0.0985573,0.089512,0.09790376,0.116586745,58.2,58.2,6.5,6.5,2.9957,2.9957,2.8,2.4,Comoros,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,171.5,3.1240528,0.0985573,2.8,0.028214667,2.9957,1.0,171.5,0.089512,0.028415916,2.9957,0.0,0.0,0.0,0.0,0.0,0.0,3.143943,0.0,0.0,0.0,3.7858381,3.1865592,0.0,0.0,0.0,0.0,0.0,0.0,3.1240528,2.4,171.1,10.0,1.0,1.0,171.1,171.1,0.0,0.0,0.0,0.0,0.0,0.0,3.143943,,8.167314,1.75,8.75
1625,Ecuador,13.0,28.8,2012,32.6,13.0,5.1006536,4.7531724,4.1684384,4.462864,3.9199097,5.0449224,6.773248,7.0845346,7.241686,6.8805637,51.04,88.11,18.92,35.83,25.71,ECU,8.191298,8.156244,3.5053253,0.05962658,0.13383126,0.1272905,0.61743486,0.64490235,0.06295953,0.06198963,0.4051432,,0.27831972,0.281424,71.4,71.1,4.1,4.2,2.7726,2.7726,3.2,2.7,Ecuador,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,4.7531724,0.0,0.0,1.0,4.7531724,0.0,4.1684384,0.0,4.1684384,0.0,0.0,6.773248,0.0,6.773248,7.0845346,0.0,7.0845346,0.0,0.0,0.0,0.0,1.0,0.0,32.6,0.0,0.0,0.0,0.0,1.0,32.6,13.0,0.0,16.7249,,3.89,
1626,Dominica,5.0,21.8,2012,22.0,5.0,1.3567715,3.0197575,2.7665772,3.0610158,2.7675061,2.666421,2.3575463,1.8642448,2.19045,1.9261487,,,,,,DMA,8.71274,8.730705,-1.7965317,-0.0041151047,0.17412229,0.17115805,0.79668164,0.8965768,,,,,0.14357555,0.1631464,,,,,,,5.8,5.2,Dominica,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,1.0,3.0197575,1.0,3.0197575,1.0,3.0197575,0.0,2.7665772,2.7665772,2.7665772,0.0,0.0,2.3575463,2.3575463,2.3575463,1.8642448,1.8642448,1.8642448,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,1.0,22.0,5.0,1.0,22.0,5.0,0.0,,11.289596,3.0981154,5.9448667
1627,"Venezuela, RB",17.0,26.1,2012,30.2,17.0,21.068996,,,,,14.05943,24.819954,24.474731,22.757147,25.264963,,,,,,VEN,8.769295,8.728953,4.0341377,0.026130676,0.12191959,0.115177944,0.5040357,0.49638122,0.05789014,0.056432303,,,0.26596746,0.23072398,68.6,68.4,8.1,8.3,,,,,"Venezuela, RB",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,,1.0,,0.0,,1.0,,,,,,0.0,0.0,24.819954,0.0,24.819954,24.474731,0.0,24.474731,,,0.0,0.0,1.0,0.0,30.2,0.0,0.0,0.0,0.0,1.0,30.2,17.0,,,2.034527,14.509167,1.8708333
1628,Slovenia,2.0,0.0,2012,0.0,2.0,2.5982976,2.7401257,2.6628766,2.8713768,2.9171698,0.30851963,2.4076896,2.253407,2.6127226,2.5603216,13.25,52.73,5.79,7.36,8.09,SVN,9.844462,9.873312,-2.8849602,0.004032135,0.20450757,0.20502923,1.4210743,1.3883896,0.17135744,0.1692429,0.86024696,0.8508911,0.18963228,0.21717243,70.9,70.8,8.8,8.2,3.0445,3.0445,6.1,5.9,Slovenia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7401257,1.0,2.7401257,1.0,2.7401257,0.0,2.6628766,2.6628766,2.6628766,0.0,0.0,2.4076896,2.4076896,2.4076896,2.253407,2.253407,2.253407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,2.9497,,,
1629,Uruguay,5.0,24.9,2012,42.1,11.0,8.097766,7.5673385,6.9857993,7.2278795,7.1355867,9.0370245,7.8093467,6.579004,7.315019,6.731343,19.9,60.82,4.97,18.38,19.86,URY,8.911827,8.882422,2.940464,0.047020912,0.13228007,0.12760459,0.54939336,0.53278565,0.14134616,0.14039597,,,0.22805144,0.20882311,76.3,76.2,6.5,6.3,3.0445,3.0445,7.2,7.0,Uruguay,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,7.5673385,1.0,7.5673385,1.0,7.5673385,0.0,6.9857993,6.9857993,6.9857993,0.0,0.0,7.8093467,7.8093467,7.8093467,6.579004,6.579004,6.579004,0.0,0.0,0.0,0.0,1.0,0.0,42.1,0.0,0.0,0.0,0.0,1.0,42.1,11.0,0.0,10.1806,1.9829668,4.4498267,6.7493653
1630,Burundi,8.0,116.8,2012,124.3,8.0,18.012815,11.744817,10.671646,10.297223,10.398285,15.416501,12.990507,12.291125,10.630216,12.129276,,,,,,BDI,5.003835,4.998017,0.5818367,0.006875515,0.2420909,0.27994177,0.46418983,0.47019204,0.025150793,0.025511863,0.0372433,0.030031199,0.28373048,0.27588773,83.5,83.3,7.0,7.1,2.8332,2.8332,1.9,1.9,Burundi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,116.8,11.744817,0.0372433,1.9,0.025150793,2.8332,1.0,116.8,0.030031199,0.025511863,2.8332,0.0,0.0,0.0,0.0,0.0,0.0,10.671646,0.0,0.0,0.0,12.990507,12.291125,0.0,0.0,0.0,0.0,0.0,0.0,11.744817,1.9,124.3,8.0,1.0,1.0,124.3,124.3,0.0,0.0,0.0,0.0,0.0,0.0,10.671646,,-0.9500385,,
1631,Chad,11.0,208.5,2012,226.9,13.0,14.018206,0.8053599,2.8006303,3.1516485,2.5469546,1.0972457,3.2360604,7.437028,3.5016747,7.599391,,,,,,TCD,6.5820885,6.530329,5.1759243,-0.032415867,0.06876145,0.064838074,0.8057562,0.80681074,0.025132153,0.025428442,,0.022503901,0.31100264,0.28472134,71.9,71.9,7.0,7.1,2.1972,2.1972,1.9,2.0,Chad,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,208.5,0.8053599,,1.9,0.025132153,2.1972,1.0,208.5,0.022503901,0.025428442,2.1972,0.0,0.0,0.0,0.0,0.0,0.0,2.8006303,0.0,0.0,0.0,3.2360604,7.437028,0.0,0.0,0.0,0.0,0.0,0.0,0.8053599,2.0,226.9,13.0,1.0,1.0,226.9,226.9,0.0,0.0,0.0,0.0,0.0,0.0,2.8006303,,,3.25,
1632,Azerbaijan,6.0,2.7,2012,3.1,6.0,1.0141098,10.231346,9.885272,10.338174,9.718362,1.4413443,11.80621,12.342548,9.671045,10.376229,,,,,,AZE,8.043844,8.03537,0.847435,-0.012371063,0.10335586,0.10127684,0.79348457,0.8050804,0.057704464,0.05872927,0.2043846,0.1964731,0.21953884,0.20267847,70.2,69.7,5.2,5.4,1.3863,1.3863,2.7,2.4,Azerbaijan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.7,10.231346,0.2043846,2.7,0.057704464,1.3863,1.0,2.7,0.1964731,0.05872927,1.3863,1.0,10.231346,1.0,10.231346,1.0,10.231346,9.885272,9.885272,9.885272,9.885272,11.80621,12.342548,11.80621,11.80621,11.80621,12.342548,12.342548,12.342548,10.231346,2.4,3.1,6.0,1.0,0.0,3.1,0.0,1.0,3.1,6.0,1.0,3.1,6.0,9.885272,,16.664299,10.215,8.130834
1633,Vanuatu,8.0,47.1,2012,48.2,8.0,1.3636364,3.3317573,2.839513,3.572032,2.920342,0.39808947,4.1496296,3.5696485,4.302682,3.4265976,,,,,,VUT,7.6476393,7.653065,-0.542593,-0.0113248825,0.16916385,0.17939131,0.99926805,0.94305307,0.04003669,0.03977658,,,0.23044948,0.2749707,71.7,71.7,,,,,,,Vanuatu,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,47.1,3.3317573,,,0.04003669,,1.0,47.1,,0.03977658,,1.0,3.3317573,0.0,0.0,1.0,3.3317573,2.839513,2.839513,0.0,2.839513,4.1496296,3.5696485,4.1496296,0.0,4.1496296,3.5696485,0.0,3.5696485,3.3317573,,48.2,8.0,1.0,0.0,48.2,0.0,0.0,0.0,0.0,1.0,48.2,8.0,2.839513,,5.613065,1.3125,4.7375
1634,Tanzania,10.0,32.2,2012,34.7,10.0,16.001093,9.635762,8.624506,8.556209,7.4943957,10.741937,10.3369255,13.380998,11.294458,12.712366,,,,,,TZA,6.3208704,6.301037,1.9833565,0.04587841,0.1473964,0.13823797,0.5439708,0.56795156,0.031645257,0.031465866,0.0391904,,0.28502876,0.33240363,90.6,90.6,3.2,3.5,2.3026,2.3026,3.5,3.0,Tanzania,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,32.2,9.635762,0.0391904,3.5,0.031645257,2.3026,1.0,32.2,,0.031465866,2.3026,1.0,9.635762,0.0,0.0,1.0,9.635762,8.624506,8.624506,0.0,8.624506,10.3369255,13.380998,10.3369255,0.0,10.3369255,13.380998,0.0,13.380998,9.635762,3.0,34.7,10.0,1.0,1.0,34.7,34.7,0.0,0.0,0.0,1.0,34.7,10.0,8.624506,,4.2608314,9.511823,5.9486413
